,Unnamed: 0,id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
128,4,376654,32,BlockedShot,0.8830000305175781,0.6869999694824219,0.049563754349946976,Michail Antonio,h,531,OpenPlay,2020,RightFoot,14091,West Ham,Newcastle United,0,2,2020-09-12 19:00:00,Declan Rice,Pass
129,5,376655,33,BlockedShot,0.885,0.4909999847412109,0.09303253889083862,Pablo Fornals,h,2335,OpenPlay,2020,RightFoot,14091,West Ham,Newcastle United,0,2,2020-09-12 19:00:00,,None
130,6,376657,37,MissedShots,0.885,0.3609999847412109,0.07559920102357864,Jarrod Bowen,h,1776,OpenPlay,2020,RightFoot,14091,West Ham,Newcastle United,0,2,2020-09-12 19:00:00,Ryan Fredericks,Pass
131,7,376659,43,BlockedShot,0.805,0.2879999923706055,0.024863239377737045,Michail Antonio,h,531,OpenPlay,2020,RightFoot,14091,West Ham,Newcastle United,0,2,2020-09-12 19:00:00,Ryan Fredericks,Pass
132,8,376661,67,BlockedShot,0.9440000152587892,0.4929999923706055,0.13266780972480774,Tomas Soucek,h,8288,FromCorner,2020,RightFoot,14091,West Ham,Newcastle United,0,2,2020-09-12 19:00:00,Sébastien Haller,Pass
133,9,376662,67,MissedShots,0.955,0.4109999847412109,0.12294913083314896,Sébastien Haller,h,6144,FromCorner,2020,RightFoot,14091,West Ham,Newcastle United,0,2,2020-09-12 19:00:00,,Rebound
134,10,376666,78,MissedShots,0.7330000305175781,0.5370000076293945,0.01778159290552139,Andriy Yarmolenko,h,6274,OpenPlay,2020,LeftFoot,14091,West Ham,Newcastle United,0,2,2020-09-12 19:00:00,Ryan Fredericks,Pass
135,11,376667,79,BlockedShot,0.765,0.3820000076293945,0.013970053754746914,Andriy Yarmolenko,h,6274,FromCorner,2020,LeftFoot,14091,West Ham,Newcastle United,0,2,2020-09-12 19:00:00,,Aerial
136,12,376668,80,BlockedShot,0.745,0.6419999694824219,0.014778561890125275,Michail Antonio,h,531,OpenPlay,2020,RightFoot,14091,West Ham,Newcastle United,0,2,2020-09-12 19:00:00,,BallRecovery
137,13,376669,83,SavedShot,0.9230000305175782,0.40900001525878893,0.020549645647406575,Sébastien Haller,h,6144,FromCorner,2020,Head,14091,West Ham,Newcastle United,0,2,2020-09-12 19:00:00,Ryan Fredericks,Aerial
138,14,376671,92,SavedShot,0.875,0.3,0.05036865919828415,Andriy Yarmolenko,h,6274,OpenPlay,2020,LeftFoot,14091,West Ham,Newcastle United,0,2,2020-09-12 19:00:00,Tomas Soucek,Pass
139,0,376643,3,MissedShots,0.899000015258789,0.6179999923706054,0.02136993035674095,Callum Wilson,a,468,OpenPlay,2020,Head,14091,West Ham,Newcastle United,0,2,2020-09-12 19:00:00,Jamal Lewis,Cross
140,1,376645,16,BlockedShot,0.8280000305175781,0.555,0.07560835778713226,Andy Carroll,a,537,OpenPlay,2020,RightFoot,14091,West Ham,Newcastle United,0,2,2020-09-12 19:00:00,Callum Wilson,Pass
141,2,376646,20,MissedShots,0.895,0.59,0.0843946635723114,Callum Wilson,a,468,OpenPlay,2020,LeftFoot,14091,West Ham,Newcastle United,0,2,2020-09-12 19:00:00,Jamal Lewis,Cross
142,3,376647,22,BlockedShot,0.7140000152587891,0.625,0.038421157747507095,Jonjo Shelvey,a,769,DirectFreekick,2020,RightFoot,14091,West Ham,Newcastle United,0,2,2020-09-12 19:00:00,,Standard
143,4,376648,24,MissedShots,0.875999984741211,0.56,0.021678414195775986,Andy Carroll,a,537,FromCorner,2020,Head,14091,West Ham,Newcastle United,0,2,2020-09-12 19:00:00,Jonjo Shelvey,Cross
144,5,376652,30,MissedShots,0.8469999694824218,0.38,0.09294603019952774,Jonjo Shelvey,a,769,OpenPlay,2020,RightFoot,14091,West Ham,Newcastle United,0,2,2020-09-12 19:00:00,Callum Wilson,Pass
145,6,376653,31,BlockedShot,0.845,0.5209999847412109,0.10855227708816527,Andy Carroll,a,537,OpenPlay,2020,RightFoot,14091,West Ham,Newcastle United,0,2,2020-09-12 19:00:00,Jonjo Shelvey,TakeOn
146,7,376656,35,MissedShots,0.8690000152587891,0.4929999923706055,0.03938620537519455,Andy Carroll,a,537,OpenPlay,2020,Head,14091,West Ham,Newcastle United,0,2,2020-09-12 19:00:00,Javier Manquillo,Cross
147,8,376658,38,MissedShots,0.8480000305175781,0.7930000305175782,0.022988755255937576,Callum Wilson,a,468,OpenPlay,2020,RightFoot,14091,West Ham,Newcastle United,0,2,2020-09-12 19:00:00,Jamal Lewis,Pass
148,9,376660,55,Goal,0.9840000152587892,0.474000015258789,0.7870321273803711,Callum Wilson,a,468,OpenPlay,2020,RightFoot,14091,West Ham,Newcastle United,0,2,2020-09-12 19:00:00,Jeff Hendrick,HeadPass
149,10,376663,74,MissedShots,0.759000015258789,0.5629999923706055,0.023493839427828792,Allan Saint-Maximin,a,101,OpenPlay,2020,RightFoot,14091,West Ham,Newcastle United,0,2,2020-09-12 19:00:00,Andy Carroll,HeadPass
150,11,376664,77,BlockedShot,0.8080000305175781,0.715,0.03098269365727901,Joelinton,a,87,OpenPlay,2020,RightFoot,14091,West Ham,Newcastle United,0,2,2020-09-12 19:00:00,Jonjo Shelvey,Pass
151,12,376665,77,BlockedShot,0.8090000152587891,0.4670000076293945,0.07339939475059509,Jonjo Shelvey,a,769,OpenPlay,2020,RightFoot,14091,West Ham,Newcastle United,0,2,2020-09-12 19:00:00,Joelinton,Pass
152,13,376670,86,Goal,0.8680000305175781,0.41200000762939454,0.10354991257190704,Jeff Hendrick,a,1746,OpenPlay,2020,RightFoot,14091,West Ham,Newcastle United,0,2,2020-09-12 19:00:00,Miguel Almirón,Pass
153,14,376672,92,BlockedShot,0.8780000305175781,0.63,0.1353103071451187,Miguel Almirón,a,7420,OpenPlay,2020,LeftFoot,14091,West Ham,Newcastle United,0,2,2020-09-12 19:00:00,,BallRecovery
154,0,376834,8,MissedShots,0.9690000152587892,0.4159999847412109,0.1402267962694168,Grady Diangana,h,6651,OpenPlay,2020,RightFoot,14092,West Bromwich Albion,Leicester,0,3,2020-09-13 13:00:00,Darnell Furlong,Pass
155,1,376835,16,BlockedShot,0.7809999847412109,0.2610000038146973,0.048000797629356384,Matheus Pereira,h,7153,DirectFreekick,2020,LeftFoot,14092,West Bromwich Albion,Leicester,0,3,2020-09-13 13:00:00,,Standard
156,2,376836,24,MissedShots,0.825999984741211,0.2479999923706055,0.01953968219459057,Matheus Pereira,h,7153,OpenPlay,2020,LeftFoot,14092,West Bromwich Albion,Leicester,0,3,2020-09-13 13:00:00,,None
157,3,376843,41,BlockedShot,0.8109999847412109,0.6179999923706054,0.028390815481543537,Darnell Furlong,h,4391,SetPiece,2020,RightFoot,14092,West Bromwich Albion,Leicester,0,3,2020-09-13 13:00:00,Matheus Pereira,Pass
158,4,376844,41,SavedShot,0.941999969482422,0.7380000305175781,0.0364522747695446,Matheus Pereira,h,7153,OpenPlay,2020,LeftFoot,14092,West Bromwich Albion,Leicester,0,3,2020-09-13 13:00:00,Jake Livermore,Pass
159,5,376852,86,BlockedShot,0.8880000305175781,0.41,0.06261113286018373,Kyle Edwards,h,8758,OpenPlay,2020,RightFoot,14092,West Bromwich Albion,Leicester,0,3,2020-09-13 13:00:00,,None
160,6,376853,91,MissedShots,0.7330000305175781,0.4279999923706055,0.017775053158402443,Hal Robson-Kanu,h,1738,OpenPlay,2020,LeftFoot,14092,West Bromwich Albion,Leicester,0,3,2020-09-13 13:00:00,Grady Diangana,Pass
161,0,376837,29,SavedShot,0.905,0.4809999847412109,0.4687938392162323,Harvey Barnes,a,6681,OpenPlay,2020,LeftFoot,14092,West Bromwich Albion,Leicester,0,3,2020-09-13 13:00:00,,None
162,1,376838,29,SavedShot,0.9030000305175782,0.3479999923706055,0.05924253910779952,Dennis Praet,a,1234,OpenPlay,2020,LeftFoot,14092,West Bromwich Albion,Leicester,0,3,2020-09-13 13:00:00,,Rebound
163,2,376839,31,SavedShot,0.8680000305175781,0.685,0.04493649303913117,Harvey Barnes,a,6681,OpenPlay,2020,RightFoot,14092,West Bromwich Albion,Leicester,0,3,2020-09-13 13:00:00,James Justin,Pass
164,3,376840,31,MissedShots,0.9209999847412108,0.6809999847412109,0.05003468319773674,Harvey Barnes,a,6681,OpenPlay,2020,LeftFoot,14092,West Bromwich Albion,Leicester,0,3,2020-09-13 13:00:00,,Rebound
165,4,376841,38,BlockedShot,0.8769999694824219,0.2820000076293945,0.06621893495321274,Ayoze Pérez,a,770,OpenPlay,2020,RightFoot,14092,West Bromwich Albion,Leicester,0,3,2020-09-13 13:00:00,Jamie Vardy,Pass
166,5,376842,39,MissedShots,0.8690000152587891,0.64,0.05372550338506698,Caglar Söyüncü,a,5264,SetPiece,2020,RightFoot,14092,West Bromwich Albion,Leicester,0,3,2020-09-13 13:00:00,,None
167,6,376845,55,Goal,0.950999984741211,0.485,0.5676683783531189,Timothy Castagne,a,6157,OpenPlay,2020,Head,14092,West Bromwich Albion,Leicester,0,3,2020-09-13 13:00:00,Dennis Praet,Aerial
168,7,376846,58,BlockedShot,0.784000015258789,0.6329999923706054,0.027250243350863457,Dennis Praet,a,1234,OpenPlay,2020,RightFoot,14092,West Bromwich Albion,Leicester,0,3,2020-09-13 13:00:00,Harvey Barnes,Pass
169,8,376847,59,BlockedShot,0.8380000305175781,0.3829999923706055,0.038389604538679116,Harvey Barnes,a,6681,FromCorner,2020,RightFoot,14092,West Bromwich Albion,Leicester,0,3,2020-09-13 13:00:00,,None
170,9,376848,63,SavedShot,0.7069999694824218,0.5029999923706054,0.040655333548784256,Youri Tielemans,a,5956,DirectFreekick,2020,RightFoot,14092,West Bromwich Albion,Leicester,0,3,2020-09-13 13:00:00,,Standard
171,10,376849,73,Goal,0.885,0.5,0.7611688375473022,Jamie Vardy,a,755,Penalty,2020,RightFoot,14092,West Bromwich Albion,Leicester,0,3,2020-09-13 13:00:00,,Standard
172,11,376850,78,MissedShots,0.8590000152587891,0.7319999694824219,0.04657624289393425,Harvey Barnes,a,6681,OpenPlay,2020,RightFoot,14092,West Bromwich Albion,Leicester,0,3,2020-09-13 13:00:00,James Maddison,Pass
173,12,376851,83,Goal,0.885,0.5,0.7611688375473022,Jamie Vardy,a,755,Penalty,2020,RightFoot,14092,West Bromwich Albion,Leicester,0,3,2020-09-13 13:00:00,,Standard
174,0,376944,2,SavedShot,0.7719999694824219,0.7030000305175781,0.0191379003226757,Son Heung-Min,h,453,OpenPlay,2020,RightFoot,14093,Tottenham,Everton,0,1,2020-09-13 15:30:00,Harry Kane,Pass
175,1,376947,25,BlockedShot,0.9,0.7169999694824218,0.033409710973501205,Son Heung-Min,h,453,OpenPlay,2020,RightFoot,14093,Tottenham,Everton,0,1,2020-09-13 15:30:00,Dele Alli,HeadPass
176,2,376950,32,SavedShot,0.8730000305175781,0.4129999923706055,0.1323317438364029,Dele Alli,h,645,OpenPlay,2020,RightFoot,14093,Tottenham,Everton,0,1,2020-09-13 15:30:00,Son Heung-Min,Pass
177,3,376952,38,BlockedShot,0.884000015258789,0.4879999923706055,0.057308800518512726,Lucas Moura,h,3293,OpenPlay,2020,Head,14093,Tottenham,Everton,0,1,2020-09-13 15:30:00,Son Heung-Min,Cross
178,4,376953,41,SavedShot,0.9519999694824218,0.4020000076293945,0.31473442912101746,Matt Doherty,h,6852,OpenPlay,2020,RightFoot,14093,Tottenham,Everton,0,1,2020-09-13 15:30:00,Harry Kane,Chipped
179,5,376959,68,SavedShot,0.8680000305175781,0.4970000076293946,0.034355871379375465,Lucas Moura,h,3293,OpenPlay,2020,Head,14093,Tottenham,Everton,0,1,2020-09-13 15:30:00,Ben Davies,Cross
180,6,376964,77,MissedShots,0.9359999847412108,0.4640000152587891,0.11869045346975328,Harry Kane,h,647,FromCorner,2020,Head,14093,Tottenham,Everton,0,1,2020-09-13 15:30:00,Son Heung-Min,Cross
181,7,376965,80,BlockedShot,0.9669999694824218,0.385,0.0732225775718689,Ben Davies,h,660,FromCorner,2020,LeftFoot,14093,Tottenham,Everton,0,1,2020-09-13 15:30:00,Toby Alderweireld,HeadPass
182,8,376966,80,SavedShot,0.92,0.4490000152587891,0.039752550423145294,Harry Kane,h,647,OpenPlay,2020,Head,14093,Tottenham,Everton,0,1,2020-09-13 15:30:00,Ben Davies,Aerial
183,0,376945,15,MissedShots,0.9590000152587892,0.6519999694824219,0.5306972861289978,Richarlison,a,6026,OpenPlay,2020,LeftFoot,14093,Tottenham,Everton,0,1,2020-09-13 15:30:00,,TakeOn
184,1,376946,22,MissedShots,0.710999984741211,0.4629999923706055,0.012454084120690823,Yerry Mina,a,6521,OpenPlay,2020,RightFoot,14093,Tottenham,Everton,0,1,2020-09-13 15:30:00,,None
185,2,376948,26,BlockedShot,0.845,0.355,0.05552332848310471,James Rodríguez,a,2249,OpenPlay,2020,RightFoot,14093,Tottenham,Everton,0,1,2020-09-13 15:30:00,Richarlison,Pass
186,3,376949,30,BlockedShot,0.8530000305175781,0.750999984741211,0.026245174929499626,Richarlison,a,6026,OpenPlay,2020,RightFoot,14093,Tottenham,Everton,0,1,2020-09-13 15:30:00,James Rodríguez,Pass
187,4,376951,36,MissedShots,0.7440000152587891,0.415,0.020909566432237625,James Rodríguez,a,2249,OpenPlay,2020,LeftFoot,14093,Tottenham,Everton,0,1,2020-09-13 15:30:00,Abdoulaye Doucouré,Pass
188,5,376954,42,SavedShot,0.8059999847412109,0.6020000076293945,0.05751650407910348,Richarlison,a,6026,OpenPlay,2020,LeftFoot,14093,Tottenham,Everton,0,1,2020-09-13 15:30:00,James Rodríguez,TakeOn
189,6,376955,50,MissedShots,0.875999984741211,0.5690000152587891,0.10603856295347214,James Rodríguez,a,2249,OpenPlay,2020,LeftFoot,14093,Tottenham,Everton,0,1,2020-09-13 15:30:00,Dominic Calvert-Lewin,Pass
190,7,376956,51,MissedShots,0.9519999694824218,0.5879999923706055,0.06334096938371657,Richarlison,a,6026,OpenPlay,2020,Head,14093,Tottenham,Everton,0,1,2020-09-13 15:30:00,James Rodríguez,Chipped
191,8,376957,52,BlockedShot,0.8690000152587891,0.5759999847412111,0.07467453181743622,André Gomes,a,2383,OpenPlay,2020,LeftFoot,14093,Tottenham,Everton,0,1,2020-09-13 15:30:00,Abdoulaye Doucouré,None
192,9,376958,54,Goal,0.916999969482422,0.5129999923706055,0.05798234045505524,Dominic Calvert-Lewin,a,5555,SetPiece,2020,Head,14093,Tottenham,Everton,0,1,2020-09-13 15:30:00,Lucas Digne,Aerial
193,10,376960,68,MissedShots,0.8219999694824218,0.6859999847412109,0.03653773292899132,Richarlison,a,6026,OpenPlay,2020,RightFoot,14093,Tottenham,Everton,0,1,2020-09-13 15:30:00,James Rodríguez,Pass
194,11,376961,70,BlockedShot,0.901999969482422,0.715,0.05502193048596382,Richarlison,a,6026,OpenPlay,2020,RightFoot,14093,Tottenham,Everton,0,1,2020-09-13 15:30:00,Seamus Coleman,Chipped
195,12,376962,71,MissedShots,0.879000015258789,0.6740000152587889,0.06086162850260735,Richarlison,a,6026,OpenPlay,2020,RightFoot,14093,Tottenham,Everton,0,1,2020-09-13 15:30:00,James Rodríguez,Chipped
196,13,376963,73,SavedShot,0.7559999847412109,0.41900001525878905,0.01839461736381054,Seamus Coleman,a,585,OpenPlay,2020,RightFoot,14093,Tottenham,Everton,0,1,2020-09-13 15:30:00,Abdoulaye Doucouré,HeadPass
197,14,376967,83,SavedShot,0.87,0.36400001525878906,0.09172934293746947,Dominic Calvert-Lewin,a,5555,OpenPlay,2020,RightFoot,14093,Tottenham,Everton,0,1,2020-09-13 15:30:00,Abdoulaye Doucouré,Pass
198,0,377107,37,SavedShot,0.8930000305175781,0.5609999847412109,0.014509115368127825,Oliver McBurnie,h,1736,FromCorner,2020,Head,14094,Sheffield United,Wolverhampton Wanderers,0,2,2020-09-14 17:00:00,Oliver Norwood,Aerial
199,1,377108,46,MissedShots,0.9590000152587892,0.6740000152587889,0.06697600334882736,Enda Stevens,h,7707,OpenPlay,2020,LeftFoot,14094,Sheffield United,Wolverhampton Wanderers,0,2,2020-09-14 17:00:00,Oliver McBurnie,Pass
200,2,377109,50,ShotOnPost,0.8619999694824219,0.675,0.043793350458145135,John Fleck,h,7709,OpenPlay,2020,LeftFoot,14094,Sheffield United,Wolverhampton Wanderers,0,2,2020-09-14 17:00:00,John Lundstram,Pass
201,3,377110,50,BlockedShot,0.899000015258789,0.3220000076293945,0.0328814759850502,George Baldock,h,7706,OpenPlay,2020,RightFoot,14094,Sheffield United,Wolverhampton Wanderers,0,2,2020-09-14 17:00:00,,Rebound
202,4,377114,71,MissedShots,0.9569999694824218,0.4670000076293945,0.6307310461997986,Billy Sharp,h,7712,OpenPlay,2020,RightFoot,14094,Sheffield United,Wolverhampton Wanderers,0,2,2020-09-14 17:00:00,George Baldock,Pass
203,5,377115,74,BlockedShot,0.805,0.3139999961853027,0.02638105675578117,David McGoldrick,h,7711,OpenPlay,2020,RightFoot,14094,Sheffield United,Wolverhampton Wanderers,0,2,2020-09-14 17:00:00,John Lundstram,Pass
204,6,377119,87,MissedShots,0.889000015258789,0.4540000152587891,0.03902285918593407,John Egan,h,7703,FromCorner,2020,Head,14094,Sheffield United,Wolverhampton Wanderers,0,2,2020-09-14 17:00:00,John Fleck,Cross
205,7,377121,91,BlockedShot,0.8859999847412109,0.5179999923706055,0.047630708664655685,Oliver McBurnie,h,1736,OpenPlay,2020,Head,14094,Sheffield United,Wolverhampton Wanderers,0,2,2020-09-14 17:00:00,Sander Berge,Cross
206,8,377122,93,MissedShots,0.8969999694824219,0.545,0.04883076623082161,Oliver McBurnie,h,1736,FromCorner,2020,Head,14094,Sheffield United,Wolverhampton Wanderers,0,2,2020-09-14 17:00:00,John Fleck,Cross
207,0,377103,2,Goal,0.87,0.42400001525878905,0.30694672465324396,Raúl Jiménez,a,4105,OpenPlay,2020,RightFoot,14094,Sheffield United,Wolverhampton Wanderers,0,2,2020-09-14 17:00:00,Daniel Podence,Cross
208,1,377104,5,SavedShot,0.8480000305175781,0.6059999847412111,0.05364562198519707,Raúl Jiménez,a,4105,OpenPlay,2020,RightFoot,14094,Sheffield United,Wolverhampton Wanderers,0,2,2020-09-14 17:00:00,Leander Dendoncker,Cross
209,2,377105,5,Goal,0.901999969482422,0.4929999923706055,0.06718207895755768,Romain Saiss,a,3491,FromCorner,2020,Head,14094,Sheffield United,Wolverhampton Wanderers,0,2,2020-09-14 17:00:00,Pedro Neto,Cross
210,3,377106,23,MissedShots,0.7819999694824219,0.33799999237060546,0.035921908915042884,Raúl Jiménez,a,4105,OpenPlay,2020,LeftFoot,14094,Sheffield United,Wolverhampton Wanderers,0,2,2020-09-14 17:00:00,João Moutinho,Pass
211,4,377111,52,MissedShots,0.9259999847412108,0.435,0.07831697165966034,Romain Saiss,a,3491,FromCorner,2020,Head,14094,Sheffield United,Wolverhampton Wanderers,0,2,2020-09-14 17:00:00,João Moutinho,Cross
212,5,377112,69,SavedShot,0.8880000305175781,0.6580000305175782,0.2900322377681732,Romain Saiss,a,3491,OpenPlay,2020,LeftFoot,14094,Sheffield United,Wolverhampton Wanderers,0,2,2020-09-14 17:00:00,Raúl Jiménez,Pass
213,6,377113,69,MissedShots,0.9130000305175782,0.49,0.5962269306182861,Raúl Jiménez,a,4105,OpenPlay,2020,LeftFoot,14094,Sheffield United,Wolverhampton Wanderers,0,2,2020-09-14 17:00:00,,None
214,7,377116,74,MissedShots,0.7319999694824219,0.4579999923706055,0.03124995529651642,Adama Traoré,a,900,OpenPlay,2020,RightFoot,14094,Sheffield United,Wolverhampton Wanderers,0,2,2020-09-14 17:00:00,João Moutinho,Pass
215,8,377117,82,BlockedShot,0.759000015258789,0.5790000152587891,0.044138405472040176,Adama Traoré,a,900,OpenPlay,2020,RightFoot,14094,Sheffield United,Wolverhampton Wanderers,0,2,2020-09-14 17:00:00,,TakeOn
216,9,377118,83,ShotOnPost,0.9469999694824218,0.415,0.029452286660671238,Raúl Jiménez,a,4105,FromCorner,2020,Head,14094,Sheffield United,Wolverhampton Wanderers,0,2,2020-09-14 17:00:00,João Moutinho,Aerial
217,10,377120,89,BlockedShot,0.7480000305175781,0.484000015258789,0.07995536923408507,Adama Traoré,a,900,OpenPlay,2020,RightFoot,14094,Sheffield United,Wolverhampton Wanderers,0,2,2020-09-14 17:00:00,Rúben Neves,Pass
218,0,377141,4,MissedShots,0.705,0.6340000152587889,0.014489157125353813,Adam Webster,h,7699,OpenPlay,2020,RightFoot,14095,Brighton,Chelsea,1,3,2020-09-14 19:15:00,Steven Alzate,Pass
219,1,377142,14,MissedShots,0.88,0.705,0.017862023785710338,Yves Bissouma,h,5609,FromCorner,2020,LeftFoot,14095,Brighton,Chelsea,1,3,2020-09-14 19:15:00,,Aerial
220,2,377145,24,BlockedShot,0.825999984741211,0.4590000152587891,0.060374043881893165,Steven Alzate,h,8020,OpenPlay,2020,RightFoot,14095,Brighton,Chelsea,1,3,2020-09-14 19:15:00,Adam Lallana,Pass
221,3,377147,25,MissedShots,0.924000015258789,0.485,0.3264660239219665,Neal Maupay,h,3621,OpenPlay,2020,OtherBodyPart,14095,Brighton,Chelsea,1,3,2020-09-14 19:15:00,Tariq Lamptey,Cross
222,4,377148,34,SavedShot,0.754000015258789,0.36,0.018985936418175697,Steven Alzate,h,8020,OpenPlay,2020,RightFoot,14095,Brighton,Chelsea,1,3,2020-09-14 19:15:00,Adam Lallana,Pass
223,5,377149,34,BlockedShot,0.901999969482422,0.69,0.046623539179563515,Solly March,h,6049,OpenPlay,2020,LeftFoot,14095,Brighton,Chelsea,1,3,2020-09-14 19:15:00,,Rebound
224,6,377150,35,MissedShots,0.7880000305175782,0.37400001525878906,0.010173609480261804,Yves Bissouma,h,5609,FromCorner,2020,RightFoot,14095,Brighton,Chelsea,1,3,2020-09-14 19:15:00,Leandro Trossard,Chipped
225,7,377153,46,MissedShots,0.985,0.5759999847412111,0.3048878312110901,Aaron Connolly,h,7991,OpenPlay,2020,OtherBodyPart,14095,Brighton,Chelsea,1,3,2020-09-14 19:15:00,Solly March,Cross
226,8,377154,47,BlockedShot,0.8980000305175782,0.6430000305175781,0.07431936264038086,Aaron Connolly,h,7991,OpenPlay,2020,RightFoot,14095,Brighton,Chelsea,1,3,2020-09-14 19:15:00,Steven Alzate,Pass
227,9,377155,48,BlockedShot,0.9209999847412108,0.31,0.04331563785672188,Tariq Lamptey,h,8226,OpenPlay,2020,RightFoot,14095,Brighton,Chelsea,1,3,2020-09-14 19:15:00,Adam Webster,Chipped
228,10,377156,53,Goal,0.7559999847412109,0.3340000152587891,0.01650846190750599,Leandro Trossard,h,7698,OpenPlay,2020,LeftFoot,14095,Brighton,Chelsea,1,3,2020-09-14 19:15:00,Tariq Lamptey,Pass
229,11,377158,58,MissedShots,0.958000030517578,0.5429999923706055,0.4961334466934204,Lewis Dunk,h,6048,SetPiece,2020,Head,14095,Brighton,Chelsea,1,3,2020-09-14 19:15:00,Leandro Trossard,Cross
230,12,377162,79,SavedShot,0.75,0.555,0.013555715791881084,Aaron Connolly,h,7991,OpenPlay,2020,RightFoot,14095,Brighton,Chelsea,1,3,2020-09-14 19:15:00,,None
231,0,377143,18,MissedShots,0.8619999694824219,0.5609999847412109,0.01980278827250004,Timo Werner,a,65,OpenPlay,2020,Head,14095,Brighton,Chelsea,1,3,2020-09-14 19:15:00,Mason Mount,Cross
232,1,377144,22,Goal,0.885,0.5,0.7611688375473022,Jorginho,a,1389,Penalty,2020,RightFoot,14095,Brighton,Chelsea,1,3,2020-09-14 19:15:00,,Standard
233,2,377146,24,BlockedShot,0.889000015258789,0.33,0.1532256007194519,Timo Werner,a,65,OpenPlay,2020,RightFoot,14095,Brighton,Chelsea,1,3,2020-09-14 19:15:00,Kai Havertz,Throughball
